x_coor,y_coor,price,bedrooms,bathrooms,sqft_lot,grade,sqft_living15,sqft_lot15
-122.062,47.5906,859900,4,2.75,6298,9,3390,7111
-121.998,47.5461,520000,4,2.25,3006,7,1580,3000
-122.29,47.5674,460000,3,2.5,2527,9,1610,4173
-122.29,47.6943,438924,3,1.5,4590,7,1770,5400
-122.38,47.5486,315000,2,1,6550,5,1420,6550
-122.188,47.6658,590000,4,2.75,10650,8,2920,10988
-122.153,47.5772,378500,4,1.75,8640,7,1620,9000
-122.161,47.3875,328500,3,2.5,8130,9,2350,7691
-122.174,47.6344,849950,3,3,9773,8,2230,11553
-122.391,47.5275,525000,3,1.5,6000,7,1730,6012
-122.005,47.6179,1390000,4,3.25,181319,9,3850,181319
-122.378,47.3078,295000,4,2.5,7725,8,2060,8250
-122.137,47.5521,1070000,6,3.5,11793,11,3600,11793
-122.264,47.5158,207950,2,2,5000,6,1860,5000
-121.977,47.5985,699900,4,2.75,7302,9,2820,7302
-122.082,47.5645,1280000,5,2.5,9500,8,3080,11081
-122.154,47.6734,452000,4,1.5,7350,7,1560,7350
-122.186,47.4734,370000,3,2,5036,7,1680,4921
-122.087,47.3811,232000,3,1.75,11230,7,1300,10794
-122.215,47.7081,669950,5,2.5,14062,7,1910,10392
-122.216,47.7193,397500,3,2,6710,7,1660,6600
-122.301,47.6192,490000,2,2.5,1391,8,1240,1350
-122.387,47.5836,725000,4,2,4140,9,1440,4420
-122.284,47.3841,299000,3,2.75,19635,7,2424,12410
-122.39,47.5872,625000,2,1.5,5750,7,1590,4025
-121.88,47.5322,437500,3,2.5,4500,7,2530,4816
-121.864,47.5416,650000,4,2.5,5438,9,3030,5335
-122.381,47.6799,475000,2,1,3825,7,1460,3825
-122.151,47.3672,342000,3,2,11947,8,2200,12825
-122.205,47.684,1200000,4,2.5,7800,10,2720,10000
-122.191,47.4404,280000,3,1.5,11610,7,1930,10200
-122.281,47.4467,240000,2,1.75,7200,7,1450,11682
-122.363,47.6729,529000,3,1,3328,7,1640,3333
-122.385,47.5346,442000,3,1,5100,7,1690,5100
-122.373,47.6454,615000,2,1,6872,7,1420,5538
-122.196,47.6821,1490000,4,3.75,10800,10,2160,7200
-122.11,47.7206,585000,4,1.75,7559,8,1980,8750
-122.139,47.4877,480000,4,2.5,7787,8,2830,7787
-122.018,47.6554,1100000,5,3.5,57063,9,2900,50529
-122.347,47.7343,290000,4,1,8184,7,1220,660
-122.393,47.5789,615000,3,1.75,5000,7,1770,5000
-122.339,47.7439,300000,2,1,7680,7,1460,7680
-122.225,47.3818,308000,3,1,39150,6,1860,11811
-122.173,47.6734,750000,3,2.5,7745,9,2080,8615
-122.285,47.6415,2250000,4,2.25,8036,9,2950,9323
-122.084,47.4711,890000,4,3.25,194278,10,2200,178160
-122.177,47.452,288000,3,1,7560,6,1190,7560
-122.221,47.4973,190000,2,1,6000,6,1470,6840
-122.341,47.7546,515000,5,3,5105,8,2290,4011
-122.215,47.4667,235000,4,1.5,11054,5,1690,9040
-122.374,47.5186,275000,2,1,5000,6,940,5000
-122.193,47.6221,727500,2,2,9119,7,1380,9121
-122.039,47.683,650000,4,2.5,6587,7,2740,6587
-121.943,47.6033,1600000,6,5,230652,11,4210,233971
-122.305,47.7315,365000,4,1,7085,6,1320,7085
-122.084,47.6917,662000,3,1.75,36947,9,2590,28837
-122.056,47.3608,270500,3,2.5,7848,7,1680,7848
-122.19,47.2852,200000,2,1.5,1898,7,1360,1898
-122.071,47.5931,970000,4,3.25,76230,10,3340,49206
-122.316,47.4097,160000,3,1.5,9600,7,1400,9660
-122.021,47.3105,204000,3,1,7405,6,1580,7405
-122.161,47.4296,358000,3,2.25,6655,7,1780,7529
-122.197,47.7373,452000,4,1.75,8268,7,1870,8190
-122.345,47.6582,595000,2,2,4000,7,1920,4000
-122.16,47.3577,249000,3,2,6082,7,1360,6987
-122.205,47.449,346900,4,2.5,5106,8,2230,5109
-122.348,47.4169,2130000,3,2.5,24069,12,3980,104374
-122.186,47.5025,280000,4,2.5,4350,7,1560,4350
-122.28,47.3644,318888,4,1.75,12000,8,2120,9880
-122.009,47.5896,530000,3,2.25,40518,8,2480,13492
-122.169,47.3914,375000,3,2.25,18500,8,2120,14479
-122.131,47.7197,910000,4,2.5,29242,11,3920,24728
-122.116,47.5623,782000,4,2.5,9614,10,2560,9770
-122.357,47.5213,259950,2,2,649,9,1070,928
-122.16,47.4518,315000,4,2.75,18360,7,1870,9588
-122.3,47.4949,215000,2,1,8865,6,1190,6490
-122.248,47.5885,705000,3,1.75,10221,7,2180,8535
-122.411,47.6452,1450000,3,3,6320,10,3080,7680
-122.305,47.749,451000,3,1.75,9813,7,1520,10125
-122.198,47.4727,261000,2,1,8125,6,1340,8750
-122.256,47.7403,396000,3,1.5,8280,7,1570,8692
-122.117,47.5146,725000,4,2.5,29170,9,3715,29170
-122.231,47.5666,1950000,7,3.5,15235,11,3230,20697
-122.291,47.4339,238000,4,1,7242,7,1310,7314
-122.097,47.6368,750000,6,1.75,9563,8,2040,9563
-122.075,47.3628,331500,4,2.5,10271,7,2050,8103
-121.845,47.52,460000,4,3,108900,7,1960,65340
-122.083,47.2953,404950,4,2.25,217014,8,2340,107898
-122.352,47.6935,880000,3,2.5,5163,9,1630,7995
-122.023,47.6239,863000,4,2.5,22370,10,3180,7257
-122.168,47.5846,638700,3,1.75,9162,7,1870,8944
-122.026,47.6969,435000,3,2.5,5680,7,1600,4697
-122.259,47.505,260000,3,1,5350,6,1490,5350
-122.289,47.667,671500,5,2.75,4000,7,2040,4000
-122.353,47.6376,610000,3,1,3400,8,1440,3400
-121.87,47.6929,405000,2,0.75,15029,6,1870,25346
-122.015,47.3572,338900,4,2.5,5612,7,1830,5998
-121.97,47.5816,720000,4,4,7708,10,3480,7944
-122.311,47.5502,442000,5,3,5445,7,1080,5445
-122.299,47.6136,650000,5,2.75,5040,8,1590,3840
-122.161,47.4478,263500,3,1.75,9917,7,1330,9081
-122.007,47.4219,300000,2,1,75794,7,2010,98010
-122.212,47.3521,266000,3,2.5,3402,7,2095,3402
-122.029,47.7466,930000,4,4,84942,9,2700,199504
-122.229,47.7727,530000,4,2.5,5493,8,2450,5471
-122.371,47.3062,180000,3,1,8960,6,1000,8470
-121.86,47.5422,619000,3,2.5,6439,9,3180,7320
-122.306,47.3366,264000,3,1.5,10608,7,1380,8976
-122.409,47.573,730000,2,2.25,4920,7,2130,4920
-122.177,47.7258,439000,4,2.25,10070,7,2060,8155
-122.176,47.4025,268500,4,1.75,7500,7,1500,7260
-121.755,47.476,330000,3,1.75,15744,7,1470,15744
-122.307,47.6045,640000,3,2.5,4000,8,2160,5120
-122.058,47.6366,900000,3,2.5,12600,11,3030,12835
-122.06,47.3725,370000,3,2.25,13300,8,2470,14000
-122.292,47.5897,685000,3,2,2900,8,1910,3900
-121.972,47.6277,505000,3,1.5,217800,7,2450,165963
-121.974,47.1803,265000,3,1.75,32666,7,2050,43560
-122.188,47.4489,290000,3,2.5,2937,8,1610,3049
-122.017,47.3665,296000,4,2.5,3600,7,2020,3802
-122.251,47.4964,360000,4,2.5,9611,7,1830,8505
-122.317,47.492,240500,3,1.75,10584,7,1220,12012
-122.373,47.5496,372500,2,2.5,2958,8,1540,2385
-121.776,47.5008,595000,3,2.5,14402,9,3330,9691
-122.341,47.2846,515000,4,3,8249,9,2860,7995
-122.216,47.5494,1220000,4,2.25,15367,9,3070,15263
-122.027,47.7123,507000,2,1.75,6460,8,2170,6254
-122.115,47.3131,399950,4,2,31465,9,2560,32186
-121.996,47.3122,185000,3,1.75,10816,7,1560,10816
-122.125,47.6947,460000,3,1.75,7070,7,1440,7210
-122.018,47.5665,435500,3,2.25,4789,7,1560,4490
-122.283,47.425,469000,4,2.75,13938,8,2050,9000
-122.34,47.6634,531000,2,3,1175,8,1290,1800
-122.373,47.7047,443500,2,1,6804,7,1150,6930
-122.084,47.3666,223000,3,2,6824,7,1660,7586
-122.242,47.7466,590000,4,3.5,15842,8,2200,19400
-122.35,47.6972,340000,2,2.5,1760,7,1200,1415
-122.395,47.6372,650000,3,2,3388,8,1780,4050
-122.001,47.5694,533600,3,2.5,5080,8,2190,5085
-122.024,47.6214,695000,3,2.75,4694,9,2600,6344
-122.188,47.3961,242000,3,1.75,7524,7,1500,7777
-122.309,47.7162,425000,3,2.25,8814,7,1810,7515
-122.113,47.6844,525000,3,2.25,9414,7,1290,10125
-122.018,47.5737,485000,3,2.5,5502,8,2040,5411
-121.771,47.4474,175000,3,1,9775,7,1390,9650
-122.184,47.3128,210000,3,2,7210,8,1700,7245
-122.171,47.4022,260000,3,2.5,7415,7,1930,7536
-122.391,47.5671,577000,3,2.5,5750,7,1920,5750
-122.212,47.2876,200000,3,1.5,10588,7,1408,10588
-122.372,47.682,605000,2,1.75,5000,7,1530,5000
-122.331,47.7125,325000,3,1,6750,6,1440,6860
-122.239,47.496,289500,3,1,6400,6,1200,6600
-122.309,47.5876,559950,3,2.5,1458,9,1660,1784
-122.273,47.6821,1040000,3,1.75,9375,8,2760,9375
-122.396,47.6581,543500,3,2.25,2790,7,1920,4000
-122.094,47.3496,480000,4,2.25,34293,9,3110,35982
-122.001,47.1951,218000,3,1,9633,6,1080,8610
-122.396,47.6539,565000,2,1.75,6000,7,1620,6000
-122.178,47.5375,426700,3,1.75,7700,7,1680,7700
-122.267,47.7605,650000,3,2.5,11575,8,2390,11782
-122.326,47.6663,542000,2,1,3060,7,1760,4080
-122.13,47.6978,415000,3,1.75,8000,7,1200,7990
-122.215,47.3221,214000,3,1,8316,6,1200,8316
-122.275,47.4488,245000,3,1.5,8910,7,1220,8912
-122.31,47.2681,314500,3,2,13303,8,2180,11590
-122.39,47.5821,1120000,3,1.5,5750,9,1820,5750
-122.39,47.5395,378000,2,2,3850,7,950,5500
-122.269,47.336,305000,4,2.5,9091,7,1540,7802
-122.261,47.7679,595000,5,2.75,6750,8,2620,7920
-122.402,47.5818,729500,3,2.5,1091,9,1510,1352
-121.853,47.5317,430000,3,2.5,6699,7,2360,4744
-122.05,47.3647,240000,3,1.75,6500,7,1760,8125
-122.384,47.5338,545000,3,1.75,6200,7,1680,5100
-122.305,47.6681,530000,3,1.75,2500,7,1580,2750
-122.3,47.4152,157000,1,1,26326,6,1250,10608
-122.35,47.5044,425000,4,1,7645,6,1170,7649
-122.346,47.4793,220000,3,1,6020,6,1300,8640
-122.076,47.7627,521000,4,1.75,36400,8,2520,38255
-122.274,47.5193,325000,3,1,6862,7,2000,6900
-122.379,47.555,597500,3,2,5400,7,1940,6500
-121.826,47.526,337000,3,2.5,3976,7,1490,4400
-122.124,47.655,1000000,3,2.5,10492,10,3000,9812
-122.224,47.7022,3070000,3,2.5,55867,8,2730,26324
-122.267,47.6718,495000,3,1,6000,6,1250,6000
-122.109,47.6327,748000,4,3.5,3330,8,2180,3380
-122.198,47.6245,888000,3,1.5,8710,7,1750,9185
-121.758,47.4761,269900,3,1.75,22267,7,1150,15625
-122.045,47.5221,496500,4,2.5,14440,7,2090,11400
-122.278,47.7522,475000,3,2.5,5097,7,1880,6000
-122.311,47.7145,312000,3,1.5,1374,7,1307,1232
-122.11,47.7404,323000,3,1,12231,7,1390,11632
-122.159,47.4834,331000,3,1.75,9079,7,1890,7369
-122.353,47.7049,306000,3,1.5,1086,8,1220,1422
-122.381,47.6915,655000,4,2.5,4000,8,1640,4000
-122.319,47.336,290000,3,1.5,15954,8,1940,12667
-122.274,47.6597,1250000,4,3.25,5000,9,2220,4000
-122.286,47.6759,460000,3,1.75,4708,7,1880,5600
-122.319,47.6988,435000,4,2.5,6380,7,1380,6380
-122.181,47.5427,664000,4,2.75,11880,8,2390,11211
-122.318,47.6462,865000,4,1.75,4180,8,2180,4620
-122.146,47.4406,385000,3,1.75,18000,8,1800,18000
-122.202,47.705,497000,3,2.25,9315,7,2230,9579
-121.785,47.4965,280000,2,1,3000,7,1150,7000
-122.271,47.5024,188000,2,1.5,17487,6,1690,8056
-122.387,47.5304,478500,3,1,4755,8,1850,5300
-121.872,47.544,1150000,4,3.5,18361,11,4190,13641
-122.368,47.291,222000,3,2,7187,7,1440,7187
-122.006,47.6932,799000,4,3,209523,8,3440,213444
-122.004,47.3558,609900,4,2.5,7399,10,3250,7323
-122.359,47.5536,413000,4,3.5,5809,7,1620,5775
-122.321,47.6942,400000,4,1,4875,7,1110,5413
-122.182,47.5462,802541,5,2.75,6768,9,2870,6768
-122.346,47.2918,320000,3,2.5,7757,8,2430,8231
-121.882,47.5441,507000,4,2.5,7649,7,2730,6216
-122.298,47.6982,387500,3,1,8329,6,1490,8322
-122.101,47.7415,396000,3,1,12616,7,1820,13950
-122.224,47.4862,373000,3,1.75,11788,8,2140,11964
-122.22,47.5553,1480000,5,2.5,19252,10,3180,13314
-122.141,47.4406,359900,4,2.25,7698,8,2330,7986
-122.316,47.6997,410000,2,1,4342,6,1210,4343
-122.03,47.6726,690000,4,2.5,23488,9,2900,34589
-122.185,47.3702,245000,3,2,5760,7,1670,6222
-122.083,47.5896,700000,5,2.5,25958,8,2670,21567
-122.311,47.3923,268000,4,1.75,9966,7,2400,10369
-122.1,47.3664,225000,3,1.75,26055,7,1350,13475
-122.195,47.5894,980000,4,2.25,11034,8,2300,11550
-122.359,47.5708,795000,2,1,5000,5,1500,5000
-122.262,47.5156,195000,2,1,5100,6,1170,5304
-122.177,47.589,480000,4,2,10575,6,2180,12010
-122.37,47.6385,485000,4,2,3600,7,1630,2048
-122.291,47.4672,130000,2,1,9000,5,1410,10000
-122.327,47.3444,325000,2,1,5703,6,2240,4416
-122.191,47.731,440000,3,1.75,7245,7,1530,7490
-122.271,47.7646,550000,4,1.75,14782,8,2910,10800
-122.124,47.5015,310000,3,1.75,7150,6,1350,9100
-121.972,47.2413,530000,3,2.5,39478,9,2700,38312
-122.183,47.4206,390000,4,2.5,8548,8,1970,6818
-122.28,47.3575,243000,3,1.75,12125,7,1210,12125
-122.025,47.6285,639000,4,2.5,9875,9,2440,8799
-122.316,47.3437,215000,4,1,7400,7,1540,7379
-122.22,47.7573,405000,5,1.75,10500,7,1420,9823
-122.275,47.3745,250000,4,1.75,7140,7,1770,8960
-122.309,47.7359,405500,3,1.5,8108,7,1300,8108
-122.286,47.7142,452000,6,2.25,13579,7,1120,8242
-122.286,47.7142,730000,6,2.25,13579,7,1120,8242
-121.998,47.3131,267000,3,2,9644,7,1430,9656
-122.031,47.3668,289950,3,2.5,6186,7,2390,6924
-122.349,47.6893,565000,2,1,4080,7,1300,4080
-122.164,47.635,1580000,4,3.25,51836,12,4230,41075
-122.131,47.6664,636000,3,2.5,2770,8,2510,2708
-122.255,47.4938,350000,5,3,5500,8,1700,8000
-122.162,47.4525,320000,3,1.5,9380,7,1720,8856
-122.319,47.3825,210000,2,1.75,5680,8,1320,3547
-122.376,47.5326,245000,2,1,5900,7,1280,5900
-122.161,47.4818,328000,3,1.75,7650,7,1590,7500
-122.077,47.7287,985000,4,2.25,37769,11,3890,37034
-122.225,47.4908,501000,3,1.75,7972,8,2460,9796
-121.759,47.4429,315000,3,2.25,17424,7,1560,11439
-121.965,47.7336,403000,3,2.75,8354,8,2280,6348
-122.28,47.7591,550000,3,2,17950,8,2030,23900
-122.201,47.3591,347500,4,2.5,3562,9,1708,3539
-122.162,47.4388,365000,4,2.25,8893,8,2390,7700
-122.368,47.7004,588000,3,1,8167,8,1500,6816
-122.131,47.5633,605000,3,1.75,7400,8,2360,8048
-122.273,47.6585,1300000,3,3.25,5979,9,3090,6435
-122.272,47.3415,233000,3,2,9177,7,2020,8547
-122.2,47.3818,360000,4,2.5,17715,8,2210,16907
-122.366,47.695,459000,2,1.75,4887,6,1170,5441
-122.062,47.7479,740000,3,2,72745,9,2290,54885
-122.073,47.7422,305000,3,1,9750,7,1160,9650
-122.38,47.6921,395000,3,1,4000,6,950,4000
-122.198,47.7533,560000,4,2.5,6000,8,2510,6600
-122.402,47.5793,650000,4,1.75,5070,7,2180,5400
-122.239,47.7767,449950,3,2.5,4912,7,2010,4395
-122.387,47.6988,517500,3,1.5,5200,7,2210,6240
-122.214,47.7121,435000,4,1.5,6460,7,1450,6630
-122.313,47.7447,329999,3,1,6908,6,1150,6908
-122.405,47.5671,950000,3,1.75,4200,8,2510,7500
-122.317,47.5646,447000,3,1,6001,7,1370,5520
-122.02,47.717,699800,2,2.5,6600,8,1870,6600
-122.279,47.6374,850000,3,1.75,3850,7,1390,3600
-122.355,47.3272,316500,3,1.75,14250,7,2140,14960
-122.157,47.5511,942500,5,3.5,9612,9,3270,9688
-122.384,47.5912,1310000,2,2.25,3938,10,3220,4500
-122.178,47.5987,856600,4,2.25,13430,9,2580,10077
-122.262,47.5132,405600,5,1.5,4000,8,1480,4000
-121.97,47.6333,565000,4,2.5,22594,8,2560,33341
-122.387,47.5818,400000,3,2.25,1149,8,1210,1316
-121.934,47.7576,330000,3,2,218252,7,2230,218222
-122.043,47.3608,374950,4,2.75,4683,7,2230,4924
-122.166,47.4987,405300,3,2.75,7939,7,1920,7939
-122.056,47.6216,560000,3,2.25,31400,8,2160,34500
-122.195,47.6051,824000,4,2.25,9864,8,2360,9864
-122.08,47.363,260000,3,1.75,10968,7,1400,7799
-122.287,47.6777,760000,4,2.5,6099,8,2180,6099
-122.336,47.3384,405000,3,2.5,12750,10,2970,13125
-122.15,47.4598,429900,4,2.5,8625,8,2240,8700
-122.189,47.5089,341500,3,1.5,7223,7,1320,7356
-122.38,47.7751,465250,5,2,7642,7,1940,8724
-122.362,47.6797,450000,2,2,3000,7,1390,4000
-122.144,47.5771,390000,3,1,10800,7,1370,9950
-122.114,47.6188,420000,3,2.25,8030,8,2070,8250
-122.279,47.4802,269950,3,2.5,4838,8,1910,7409
-122.295,47.6101,493000,4,2,2874,7,1520,2874
-122.172,47.3314,370000,4,2.5,5880,9,2520,6000
-122.286,47.6196,2250000,5,4.25,9453,10,3150,8557
-122.11,47.475,305000,3,1,23680,7,1450,23680
-122.217,47.7146,400000,3,1.75,8219,6,2030,7504
-122.356,47.7073,320000,3,1.5,1221,8,1180,887
-122.351,47.6583,715000,4,1,4800,7,1260,1452
-122.125,47.6261,650000,6,2.75,10003,8,2560,10004
-122.376,47.3109,218000,5,1.75,8040,8,2370,8000
-122.371,47.6949,500000,2,1,5400,7,1540,5670
-121.993,47.4691,460000,4,2,40419,7,2380,63162
-122.327,47.3289,232500,3,1.5,9887,7,1410,9936
-122.363,47.5293,408200,3,2.5,5761,7,1800,5952
-122.115,47.6792,522000,3,1.75,8400,7,1830,8636
-122.044,47.6337,675000,4,2.5,11120,9,3100,12672
-122.134,47.5506,1360000,4,3.5,11000,11,4100,10012
-122.333,47.492,249950,4,1,7980,6,1570,8588
-122.294,47.4781,210000,2,1,34133,6,1460,25792
-122.355,47.7041,429950,4,1,7216,7,1180,3844
-121.994,47.6304,737500,4,2.5,36276,9,2930,33171
-122.198,47.6815,710000,4,2,9000,8,1850,7700
-121.867,47.5341,470000,3,2.5,4700,8,2100,4700
-122.078,47.7354,1100000,4,3.5,40097,12,3510,36149
-122.335,47.6518,650000,3,2,2720,7,2030,4590
-122.162,47.5619,1220000,4,2.5,8684,9,3160,8684
-122.205,47.7148,422120,3,2.5,4534,8,1380,4779
-122.218,47.746,625000,5,2.5,15085,9,3150,13076
-122.375,47.5222,385200,4,1,7740,6,1220,7740
-122.01,47.5756,500000,3,2.25,4964,8,1800,5036
-122.058,47.3405,308000,4,2.25,12243,8,1910,12230
-122.185,47.5433,565000,3,2.75,9966,8,2140,10713
-122.034,47.6799,581000,3,2.5,4438,7,2600,4904
-122.153,47.39,361000,3,2,8698,8,2330,7212
-122.121,47.6329,345000,3,1,7210,7,1530,8800
-122.309,47.6124,419000,2,2.25,1253,8,1310,1963
-122.179,47.4802,347000,3,2.5,4308,7,2160,4182
-121.991,47.5839,625000,4,2.25,36085,9,3000,36906
-122.227,47.5602,2400000,4,4.25,15188,11,3470,16201
-122.011,47.3077,379000,3,3.25,17852,8,1320,11876
-122.017,47.5707,310000,3,1.5,3323,7,1150,2980
-122.225,47.3839,250000,2,2,5500,6,1320,6600
-122.188,47.539,682000,5,2.75,5000,9,2870,5030
-121.983,47.2118,246500,3,2,8919,7,1580,8919
-122.228,47.2597,325000,3,1,57381,5,1580,101529
-122.184,47.393,310950,4,2.5,4997,8,2095,5500
-122.396,47.6347,1100000,3,2,5000,9,2688,5000
-122.351,47.7493,287500,3,1,7200,7,1810,8100
-122.351,47.7493,431000,3,1,7200,7,1810,8100
-122.279,47.5282,226000,3,1,5000,6,1290,5875
-122.348,47.682,825000,3,1.75,3090,7,1600,3150
-122.286,47.4778,175000,4,1,6030,6,1240,6900
-122.123,47.6357,465750,3,1.5,10350,7,1800,10350
-122.05,47.5771,659000,4,2.25,24931,8,2550,18306
-122.327,47.6898,595000,3,1.75,5753,8,1630,5580
-122.127,47.4622,350000,3,2.25,16290,8,1780,8810
-122.381,47.3102,270000,4,2.25,8600,8,2120,8000
-122.117,47.6061,662500,6,2.25,25600,7,1850,10230
-122.281,47.294,249900,3,1.75,14000,5,1490,18503
-122.362,47.3272,324500,3,1.75,11340,7,1980,9638
-122.033,47.7176,430000,2,1.75,4003,8,1350,4479
-122.033,47.7176,419950,2,1.75,4003,8,1350,4479
-122.276,47.3748,285000,4,1.75,7440,8,1790,8000
-122.191,47.3337,332000,4,2.5,7780,8,2100,5972
-122.3,47.5033,282000,4,1.75,10725,7,1340,9023
-122.34,47.7321,320000,3,1,5175,7,1020,5500
-122.119,47.5719,428750,3,1,30736,7,2440,28826
-121.937,47.2477,330000,3,2.25,35287,8,1760,47916
-122.361,47.7027,456500,4,3.5,2309,8,1440,1548
-122.121,47.4723,352000,3,2.25,11050,8,1870,11050
-122.325,47.6645,664000,4,2,4080,7,1860,4080
-122.203,47.7738,628000,3,1.75,11894,9,2530,8650
-122.136,47.6618,512000,3,1.75,12555,7,1780,10374
-122.376,47.3085,254000,3,2,9000,7,1630,7885
-121.996,47.5691,535800,4,2.5,5790,8,2030,5790
-122.006,47.3841,287653,3,1,16050,7,1610,27600
-122.385,47.5446,438000,3,2.5,1304,8,1270,1718
-122.237,47.7557,450000,4,1.75,23899,7,1840,33900
-122.209,47.2635,327000,5,2.75,8050,8,2400,8050
-122.128,47.4829,370500,4,2.5,6120,7,1950,5660
-122.049,47.3898,265000,3,2.5,6271,7,1570,6587
-122.197,47.5152,450000,4,2.75,13260,8,1920,10731
-122.093,47.5081,425000,3,1,213444,8,2640,213444
-122.115,47.3729,166600,3,1.75,8690,7,1330,7040
-122.323,47.481,245000,1,0.75,15000,5,1170,15000
-122.284,47.6742,565000,3,1,5212,7,1520,6300
-122.169,47.6963,539900,3,1.75,10150,8,1930,8958
-122.307,47.5951,910000,3,3.5,3200,10,1980,3200
-122.219,47.2658,280000,4,2.5,7416,8,2050,7920
-122.039,47.3576,275000,3,2.25,8549,7,1560,7471
-122.188,47.4802,467000,3,2.5,6590,7,2490,6312
-122.005,47.5682,457500,3,2.5,4445,8,1730,4408
-122.276,47.5517,381156,2,1,3090,7,1270,4120
-122.191,47.3122,289999,5,2.5,8240,8,2050,7590
-122.288,47.5962,642450,3,1.75,4160,7,1950,4160
-122.137,47.6071,469950,3,2.25,8701,7,1600,7910
-122.188,47.6652,795000,3,2,13650,8,2920,10988
-122.036,47.6323,785000,4,2.5,10514,10,2820,11462
-122.106,47.5611,860000,3,2.25,12095,10,3060,11455
-122.322,47.6362,1100000,0,0,4764,7,2360,4000
-122.203,47.404,147500,3,1,8498,7,1380,8498
-122.198,47.7356,390000,3,2,11576,7,2040,8750
-122.314,47.3586,229000,3,1,8100,7,1020,8100
-122.307,47.494,185000,3,1,8100,6,1120,8100
-122.305,47.7004,414900,3,1.5,9570,7,1620,7000
-122.381,47.5507,200000,4,2,4822,6,1120,4822
-122.191,47.2959,225000,4,2.25,9350,8,2060,8800
-122.289,47.6675,720000,3,1.75,4000,7,1610,4000
-122.37,47.6402,930000,4,2.5,4000,8,2100,4000
-122.222,47.6209,1270000,5,2.5,17204,7,4090,15732
-122.291,47.6094,700000,5,3.25,3118,7,2100,3941
-122.333,47.6608,466000,2,1.5,1058,7,1170,1116
-122.193,47.7364,374000,3,1.5,10640,7,1460,8520
-122.172,47.7438,480000,3,2.5,10035,8,2810,8333
-122.013,47.6724,740000,3,2.5,25341,9,3000,32417
-122.318,47.6476,1010000,4,1,5400,8,1820,5400
-122.127,47.3782,395000,4,2.5,5000,8,2740,5045
-122.352,47.5185,340000,2,1,6771,6,1200,4992
-122.361,47.526,209000,3,2,1340,7,1260,1312
-122.146,47.5922,431650,5,2.5,7700,7,1530,7700
-122.216,47.5368,980000,5,2.5,11470,9,3260,11470
-122.05,47.7637,660000,3,2.5,28243,9,2670,32130
-122.188,47.6916,730000,4,2.25,9009,8,2190,10251
-122.076,47.3592,291500,3,1.75,9600,7,1640,9946
-122.215,47.5627,905000,4,3.5,14486,9,3680,14486
-122.039,47.7418,800000,4,2.5,50308,10,3420,37891
-122.2,47.5134,839900,4,3.5,13592,9,3230,9311
-122.372,47.5492,200000,1,1.5,1157,8,1360,1688
-122.168,47.4614,300000,3,2,6698,7,1850,7348
-122.304,47.69,530000,3,1.75,6041,7,1180,6042
-122.037,47.3627,314950,3,2.25,8479,7,1654,8479
-122.198,47.3969,255000,3,1.75,9315,7,1630,8250
-122.304,47.5728,550000,5,2.75,5720,7,2160,4996
-122.391,47.5499,435000,3,1,4800,6,1470,6000
-122.207,47.3113,234000,3,1.75,8738,7,1660,8738
-122.1,47.639,615000,4,2.25,10062,8,2500,9750
-122.263,47.3315,205000,3,2,8384,7,1410,9205
-122.349,47.5353,384000,4,1.75,7135,7,1730,4000
-122.192,47.4315,324000,3,2.5,7208,8,2050,7524
-122.301,47.6733,645000,3,1.75,5500,7,1800,4400
-122.369,47.6655,570000,3,3.25,1777,8,1000,1777
-122.195,47.4095,324000,3,2.5,5322,8,1920,5000
-122.356,47.527,270000,2,1,10320,6,1100,5160
-122.172,47.4599,290000,5,1.5,7700,7,1730,7700
-122.317,47.3702,250000,3,2,9220,7,1390,7830
-121.915,47.6903,342000,3,1.75,16275,7,1520,16275
-122.28,47.4405,255000,3,1.5,8450,7,1340,8920
-122.218,47.5371,800000,3,2.25,11824,9,2750,11491
-122.375,47.5666,451000,3,1.75,4049,7,1430,3738
-122.204,47.6597,990000,4,2.5,10480,7,2860,10506
-122.186,47.4046,288400,4,2.5,6687,7,1860,6117
-122.268,47.5383,420000,3,1.5,4600,8,1690,5220
-122.343,47.7052,359000,2,2.75,1140,8,1370,1090
-122.09,47.4417,390000,4,3,262018,7,2260,19811
-122.283,47.5355,300000,3,2.5,2614,7,1320,2533
